證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"5283","禾聯碩","69781","7738353","111.50","111.50","110.00","111.00","0.0000","102"
"5284","jpp-KY","376644","46190455","121.50","124.50","120.50","122.50","1.0000","434"
"5285","界霖","266149","17832457","66.30","68.30","65.80","68.30","2.3000","235"
"5288","豐祥-KY","11040","2300377","208.00","209.00","207.50","209.00","-1.0000","15"
"5292","華懋","82837","13256968","159.50","161.50","159.00","161.50","2.5000","104"
"5306","桂盟","60372","8475934","141.00","141.00","140.00","140.50","-0.5000","147"
"5388","中磊","6311019","772797138","120.00","124.00","119.50","122.50","2.5000","4987"
"5434","崇越","982344","264379036","264.00","272.00","263.00","271.00","5.5000","2664"
"5469","瀚宇博","4876270","277144267","56.50","57.40","56.20","56.90","-0.2000","4155"
"5471","松翰","262777","13686648","52.00","52.50","51.60","52.10","0.0000","438"
"5484","慧友","28450","720379","25.20","25.50","25.20","25.30","-0.1500","41"
"5515","建國","1215845","27987143","23.00","23.25","22.85","23.00","-0.2000","760"
"5519","隆大","2328833","92535405","40.00","40.00","39.40","39.85","-0.5000","1793"
"5521","工信","2323597","29064516","12.50","12.60","12.35","12.50","0.0000","1094"
"5522","遠雄","2555473","205225494","78.90","82.00","77.80","81.70","3.8000","2115"
"5525","順天","97334","3355884","34.45","34.90","34.10","34.80","0.2000","86"
"5531","鄉林","2022206","21587185","10.70","10.80","10.50","10.65","-0.0500","931"
"5533","皇鼎","397044","9368819","23.60","23.85","23.30","23.60","0.0000","223"
"5534","長虹","2426346","277179611","113.50","116.00","113.00","114.50","-1.0000","1988"
"5538","東明-KY","","","","","","","0.0000",""
"5546","永固-KY","4110","133836","32.60","32.60","32.50","32.50","-0.1000","6"
"5607","遠雄港","371226","20476041","55.20","55.40","55.00","55.10","0.1000","374"
"5608","四維航","2011166","41835353","20.70","21.00","20.65","20.75","0.1500","1236"
"5706","鳳凰","1171363","85293262","71.60","74.20","70.80","74.10","2.0000","1188"
"5871","中租-KY","7030206","1059470466","149.00","152.00","149.00","150.50","0.0000","7488"
"5871A","中租-KY甲特","32220","3143408","97.40","97.60","97.40","97.60","0.1000","17"
"5876","上海商銀","11159030","520539529","47.30","47.30","46.40","46.40","-1.0500","8862"
"5880","合庫金","11867317","311878736","26.35","26.45","26.20","26.20","-0.2000","6340"
"5906","台南-KY","7532","468832","63.10","63.10","60.90","61.50","0.6000","17"
"5907","大洋-KY","197090","1834151","9.42","9.44","9.25","9.29","-0.1300","134"
"6005","群益證","5520915","138733642","24.90","25.30","24.70","25.20","0.2500","2645"
"6024","群益期","164399","9641312","58.20","58.90","58.20","58.70","-0.2000","225"
"6108","競國","785669","16346574","20.30","21.10","20.15","20.95","0.5500","457"
"6112","邁達特","334374","19647440","58.50","59.40","57.90","59.10","0.6000","314"
"6115","鎰勝","148631","8173908","54.70","55.40","54.20","55.20","0.5000","147"
"6116","彩晶","4460638","45257099","10.15","10.20","10.05","10.20","0.0500","1295"
"6117","迎廣","40549685","4886907272","125.00","125.50","115.00","119.00","-2.0000","24133"
"6120","達運","1909318","29282822","15.35","15.50","15.10","15.50","0.1500","1036"
"6128","上福","106917","4134210","38.60","38.90","38.40","38.65","0.0500","93"
"6133","金橋","387327","5639328","14.15","14.70","14.15","14.70","0.4000","220"
"6136","富爾特","56501","1292275","22.80","23.00","22.75","23.00","0.0500","76"
"6139","亞翔","7299354","1595044153","215.00","223.50","213.00","218.00","3.0000","7197"
"6141","柏承","261070","4364596","16.50","16.90","16.45","16.85","0.2000","140"
"6142","友勁","211524","2106306","9.99","10.00","9.86","9.99","0.0200","122"
"6152","百一","530045","5722152","10.75","10.90","10.65","10.85","0.1500","251"
"6153","嘉聯益","1559914","33275330","21.35","21.55","21.20","21.40","0.0500","1289"
"6155","鈞寶","90039","2419745","26.80","27.00","26.70","27.00","0.1500","61"
"6164","華興","379116","5648857","15.00","15.00","14.85","14.95","-0.0500","221"
"6165","浪凡","1707143","72087600","43.00","43.25","41.30","41.30","-1.7500","1272"
"6166","凌華","3500845","258508409","71.90","75.40","71.70","74.00","2.2000","3417"
"6168","宏齊","605880","14443499","23.60","23.95","23.30","23.90","0.3000","288"
"6176","瑞儀","1370955","270715414","197.00","199.00","195.00","197.00","-0.5000","6396"
"6177","達麗","7721313","421623146","55.30","55.40","53.10","55.10","-0.9000","5060"
"6183","關貿","17167","1259219","73.30","73.60","73.10","73.40","-0.1000","56"
"6184","大豐電","26258","1430726","54.40","54.60","54.40","54.50","0.2000","37"
"6189","豐藝","2036360","177822881","86.20","88.40","85.20","87.80","1.7000","1830"
"6191","精成科","4101929","303378519","75.20","75.50","73.00","73.00","-3.0000","4048"
"6192","巨路","175843","18665101","106.50","107.00","105.50","106.50","0.0000","166"
"6196","帆宣","2366631","373421442","155.50","160.50","155.50","156.50","2.5000","2133"
"6197","佳必琪","8393566","1303808510","155.00","159.50","149.50","158.50","4.5000","6669"
"6201","亞弘電","52146","3262106","62.50","62.80","62.40","62.70","0.2000","57"
"6202","盛群","1359839","82538241","61.00","61.00","60.20","60.80","-0.4000","1146"
"6205","詮欣","777762","59571547","77.00","77.50","75.60","76.50","-0.6000","800"
"6206","飛捷","535325","49773159","92.60","93.70","92.00","93.10","-0.3000","841"
"6209","今國光","12348767","396140607","31.30","33.00","30.50","32.00","0.2000","7183"
"6213","聯茂","11079381","1236092414","108.00","114.50","107.50","113.50","4.0000","7516"
"6214","精誠","961483","115549733","119.00","121.50","119.00","121.00","-1.0000","922"
"6215","和椿","6653279","329641506","48.80","50.50","47.55","49.70","0.7500","4314"
"6216","居易","490763","18951998","38.20","39.25","37.85","38.90","0.5500","359"
"6224","聚鼎","58427","3099649","53.30","53.30","52.50","53.20","0.0000","101"
"6225","天瀚","","","","","","","0.0000",""
"6226","光鼎","243232","2438402","10.05","10.10","10.00","10.00","-0.0500","139"
"6230","尼得科超眾","3416155","1227422493","352.00","369.00","350.00","356.50","-6.0000","3842"
"6235","華孚","6961729","618050317","83.50","91.60","82.70","91.30","7.2000","5750"
"6239","力成","2948087","505107443","170.00","173.00","168.00","173.00","1.5000","2585"
"6243","迅杰","271499","16364661","60.90","61.00","59.70","60.30","-0.6000","541"
"6257","矽格","5931678","471460008","78.00","80.40","77.30","80.40","2.4000","4058"
"6269","台郡","5897936","588450576","99.00","100.50","98.60","99.50","0.7000","3789"
"6271","同欣電","1789069","271786614","150.00","153.00","149.50","153.00","2.0000","1594"
"6277","宏正","110419","9011700","81.70","81.90","81.30","81.70","0.0000","148"
"6278","台表科","3425193","389828696","113.50","115.00","113.00","114.00","-0.5000","2494"
"6281","全國電","30269","2557450","84.40","84.60","84.40","84.60","0.0000","47"
"6282","康舒","10306276","375987467","37.00","37.00","36.30","36.40","-0.7500","6858"
"6283","淳安","1095891","35560176","33.10","33.10","32.20","32.45","-0.6000","762"
"6285","啟碁","3615290","575390466","158.50","161.00","156.00","160.00","2.5000","4196"
"6288","聯嘉","3651934","112101971","29.65","31.45","29.35","30.95","1.2500","2062"
"6405","悅城","15005","353867","23.55","23.65","23.45","23.55","0.1500","13"
"6409","旭隼","129737","227528030","1785.00","1785.00","1715.00","1755.00","-30.0000","251"
"6412","群電","553554","86379025","155.00","158.00","154.00","156.50","1.5000","627"
"6414","樺漢","1158757","368315054","315.00","320.50","312.50","320.00","0.5000","1301"
"6415","矽力*-KY","3031845","1430386464","468.00","478.50","463.50","476.50","-1.5000","3035"
"6416","瑞祺電通","733363","89915671","120.00","124.00","119.00","123.00","2.0000","663"
"6423","億而得-創","78595","8094785","100.00","105.50","100.00","102.50","0.0000","68"
"6426","統新","368401","24860562","65.50","68.80","65.50","66.90","1.6000","297"
"6431","光麗-KY","45176","580655","12.90","12.95","12.75","12.90","0.0000","49"
"6438","迅得","723516","86101914","118.50","120.50","117.50","119.50","0.5000","643"
"6442","光聖","597185","100768780","169.00","171.50","166.50","170.00","1.0000","479"
"6443","元晶","2682261","73200411","27.45","27.45","27.15","27.30","-0.2500","1677"
"6446","藥華藥","1100368","467200932","420.00","429.00","420.00","424.00","7.0000","1815"
"6449","鈺邦","1033447","116404411","108.00","115.00","108.00","113.50","3.5000","834"
"6451","訊芯-KY","2653142","484536080","181.00","187.00","178.00","182.00","1.5000","3323"
"6456","GIS-KY","844921","55556974","66.10","66.30","65.30","65.80","-0.8000","1448"
"6464","台數科","41726","3551755","85.50","85.50","84.80","85.20","0.4000","42"
"6472","保瑞","1964971","1490912493","767.00","770.00","752.00","752.00","-16.0000","5424"
"6477","安集","379065","14155165","37.50","37.50","37.20","37.35","-0.3500","352"
"6491","晶碩","694802","330354490","482.00","482.00","471.00","475.50","-5.0000","1327"
"6504","南六","46165","3399679","73.10","74.20","73.00","73.00","-0.1000","54"
"6505","台塑化","4353138","296112113","68.50","68.60","67.80","68.30","-0.3000","3463"
"6515","穎崴","1182650","1063445680","874.00","915.00","866.00","905.00","25.0000","1679"
"6525","捷敏-KY","562499","40352443","70.80","72.50","70.50","71.70","0.9000","464"
"6526","達發","1918395","1460538352","755.00","776.00","742.00","765.00","5.0000","2643"
"6531","愛普*","1320322","448136121","337.50","344.50","330.00","338.00","-0.5000","1598"
"6533","晶心科","260527","101090232","384.00","391.00","381.00","390.00","6.0000","454"
"6534","正瀚-創","9100","802059","87.20","88.50","87.20","88.30","0.1000","11"
"6541","泰福-KY","77225","2933619","38.10","38.45","37.30","38.00","-0.1000","83"
"6550","北極星藥業-KY","421720","28757831","68.20","68.70","67.50","68.40","0.2000","434"
"6552","易華電","758832","34145171","44.10","45.50","43.60","45.20","1.1500","547"
"6558","興能高","105908","2508726","23.80","23.90","23.45","23.85","0.0000","98"
"6573","虹揚-KY","383129","5545203","14.50","15.00","14.00","14.60","-0.4000","233"
"6579","研揚","506892","89513965","175.50","179.00","174.50","177.50","0.5000","582"
"6581","鋼聯","45654","4763383","104.00","105.00","103.50","104.50","-0.5000","101"
"6582","申豐","28888","1451146","50.40","50.40","50.10","50.20","-0.2000","50"
"6585","鼎基","236876","51088046","214.50","217.50","213.00","217.50","2.5000","272"
"6591","動力-KY","1122479","68830123","60.30","62.20","59.60","60.90","0.6000","806"
"6592","和潤企業","966053","100892146","104.50","106.00","103.00","105.00","-0.5000","1330"
"6592A","和潤企業甲特","17066","1686893","98.80","98.90","98.80","98.90","0.1000","15"
"6592B","和潤企業乙特","16444","1567581","95.30","95.40","95.30","95.30","-0.2000","24"
"6598","ABC-KY","106655","2210993","20.55","20.85","20.55","20.85","0.3000","87"
"6605","帝寶","447086","95036881","213.50","214.00","211.00","212.50","-1.0000","700"
"6606","建德工業","80254","2153163","26.70","27.00","26.55","26.85","0.1500","63"
"6625","必應","113563","10715733","94.10","94.70","93.90","94.50","0.4000","156"
"6641","基士德-KY","21000","859450","40.85","42.00","40.80","42.00","0.6000","16"
"6645","金萬林-創","28451","1070231","37.60","38.00","37.45","37.50","0.1000","24"
"6655","科定","16667","2117040","125.50","128.00","125.50","128.00","2.0000","653"
"6657","華安","61400","3306465","54.10","54.10","53.60","53.70","-0.6000","188"
"6658","聯策","25664","1057222","41.10","41.35","41.10","41.20","0.1000","28"
"6666","羅麗芬-KY","87054","5454857","63.50","63.90","62.20","62.50","-1.2000","82"
"6668","中揚光","1793751","113271759","64.00","64.00","62.50","62.90","-1.1000","1595"
"6669","緯穎","2180172","6060446385","2700.00","2865.00","2700.00","2740.00","0.0000","4706"
"6670","復盛應用","278785","79603991","287.00","288.50","284.50","285.00","-4.0000","2224"
"6671","三能-KY","50119","2272830","45.20","45.50","45.20","45.50","0.3000","23"
"6672","騰輝電子-KY","183191","15342653","84.00","84.30","83.50","84.10","0.1000","212"
"6674","鋐寶科技","32000","750150","23.30","23.75","23.30","23.35","-0.4500","27"
"6689","伊雲谷","405089","36547600","90.50","91.70","89.30","90.20","-0.3000","434"
"6691","洋基工程","172246","63684705","368.50","372.50","368.00","369.00","-3.0000","380"
"6695","芯鼎","431442","21212619","48.55","49.70","48.45","49.30","-0.2000","406"
"6698","旭暉應材","1250465","44954192","36.10","36.10","35.00","36.10","3.2500","752"
"6706","惠特","2746032","208837696","76.40","77.60","74.80","76.10","-0.3000","2069"
"6715","嘉基","122456","20145571","161.50","166.50","161.50","164.50","2.5000","125"
"6719","力智","3590976","1066030737","286.50","303.00","284.00","300.00","11.5000","4866"
"6742","澤米","265652","19754248","75.60","75.60","74.10","74.10","-1.4000","260"
"6743","安普新","159279","8792820","55.20","55.70","55.00","55.10","-0.5000","220"
"6753","龍德造船","1587546","185593710","117.00","118.50","115.00","116.50","-1.0000","1489"
"6754","匯僑設計","60502","3729900","61.30","61.90","60.90","61.90","0.6000","60"
"6756","威鋒電子","96768","18532358","191.00","192.50","190.50","192.00","0.0000","190"
"6757","台灣虎航-創","713542","30281786","42.00","43.00","41.80","42.85","0.6500","357"
"6768","志強-KY","1371985","131292546","93.60","97.20","92.20","96.40","2.8000","1166"
"6770","力積電","31228581","804004935","26.10","26.10","25.35","25.65","-0.9000","12229"
"6771","平和環保-創","32536","2256161","70.00","70.00","68.90","69.10","-0.9000","34"
"6776","展碁國際","72422","4554143","62.60","63.30","62.20","63.20","0.4000","77"
"6781","AES-KY","90128","57962105","630.00","649.00","630.00","648.00","15.0000","177"
"6782","視陽","450223","105112322","236.00","237.50","231.00","233.50","-2.5000","696"
"6789","采鈺","1789997","501136867","273.00","284.00","270.00","278.00","2.0000","2595"
"6790","永豐實","244815","12672710","51.50","52.10","51.00","52.00","0.5000","188"
"6792","詠業","31199","2495720","80.00","80.10","79.80","80.10","0.4000","22"
"6794","向榮生技-創","29000","2451000","85.00","86.00","82.50","82.50","-0.5000","25"
"6796","晉弘","30624","2443420","79.80","80.10","79.50","80.10","-0.4000","38"
"6799","來頡","215561","30425539","140.00","142.00","139.00","141.50","1.0000","244"
"6805","富世達","1168905","846132782","720.00","740.00","712.00","720.00","-7.0000","5301"
"6806","森崴能源","1393237","172511841","123.00","125.50","121.00","125.50","2.0000","1502"
"6807","峰源-KY","749116","42507073","54.20","57.50","54.20","56.60","2.2000","686"
"6830","汎銓","147185","18537253","125.00","127.00","124.50","127.00","2.0000","164"
"6834","天二科技","526692","16725490","31.35","32.60","31.30","31.60","-0.1000","383"
"6835","圓裕","343021","17271664","50.50","51.20","49.50","50.50","-0.1000","226"
"6854","錼創科技-KY創","20000","1590500","80.00","80.00","79.30","79.30","0.0000","16"
"6861","睿生光電","24327","1768182","72.50","73.00","72.40","72.90","0.4000","35"
"6863","永道-KY","234336","50161085","213.00","217.50","210.00","215.00","3.0000","310"
"6869","雲豹能源-創","140086","20327556","145.00","146.50","144.00","146.00","1.0000","105"
"6873","泓德能源-創","171237","28323986","168.00","168.00","164.00","164.00","-2.0000","150"
"6901","鑽石投資","963385","37544535","39.50","39.50","38.80","38.90","-0.4500","1011"
"6902","走著瞧-創","","","","","","","0.0000",""
"6906","現觀科","376984","56929085","145.00","157.50","140.50","157.50","14.0000","508"
"6914","阜爾運通","480901","86022951","181.50","184.00","174.50","176.00","-7.5000","1190"
"6916","華凌","29975","768586","25.60","26.00","25.55","25.75","0.2000","31"
"6928","攸泰科技","1856181","169461154","85.90","92.50","85.90","92.50","8.4000","1325"
"6933","AMAX-KY","421502","146401459","348.00","351.50","341.50","349.00","-3.0000","637"
"6937","天虹","49214","9525564","193.00","195.00","192.00","193.50","0.5000","86"
"6949","沛爾生醫-創","38000","5297000","142.50","142.50","138.00","140.50","-3.0000","36"
"8011","台通","3242569","73397348","22.00","23.15","21.70","23.05","1.1500","1859"
"8016","矽創","859508","224344425","260.00","263.00","258.50","261.00","0.0000","904"
"8021","尖點","347624","10625023","30.20","30.75","30.10","30.75","0.4000","291"
"8028","昇陽半導體","35481173","2320436450","61.90","67.20","60.30","67.00","5.9000","21794"
"8033","雷虎","4680217","353977973","75.50","76.40","74.70","75.50","-4.2000","4255"
"8039","台虹","846927","44205019","52.70","52.70","51.70","52.40","-0.3000","651"
"8046","南電","1458461","271565924","187.50","187.50","185.00","186.00","-3.0000","1840"
"8070","長華*","6407268","324407469","48.75","51.30","48.75","51.20","2.0000","3715"
"8072","陞泰","205790","5852593","28.75","28.75","28.15","28.30","-0.4000","222"
"8081","致新","420324","128449295","302.50","307.50","302.50","307.00","-1.5000","4474"
"8101","華冠","163824","523066","3.20","3.20","3.19","3.20","-0.0500","45"
"8103","瀚荃","217957","9762643","44.20","45.15","44.10","44.75","0.1500","161"
"8104","錸寶","719801","24399235","34.25","34.30","33.50","33.90","-0.4000","605"
"8105","凌巨","539140","6980129","12.90","13.05","12.70","13.00","0.1000","238"
"8110","華東","4014263","75994289","19.10","19.10","18.80","18.90","-0.3500","1983"
"8112","至上","7068336","570608693","80.50","81.70","79.60","81.00","-0.1000","5385"
"8112A","至上甲特","2232","96501","43.35","43.35","43.35","43.35","0.0000","14"
"8114","振樺電","71957","9019707","125.50","126.50","124.50","125.00","-2.0000","168"
"8131","福懋科","195385","7540662","38.60","38.75","38.30","38.70","-0.0500","184"
"8150","南茂","3622677","159455846","44.00","44.30","43.80","44.15","-0.2000","2763"
"8162","微矽電子-創","34058","1319383","38.65","38.90","38.60","38.70","0.3000","16"
"8163","達方","938248","62760859","66.50","67.50","66.00","67.20","0.0000","928"
"8201","無敵","98226","1764936","18.00","18.20","17.80","17.95","-0.0500","69"
"8210","勤誠","8004474","2432672790","299.50","316.00","294.00","310.00","10.0000","20767"
"8213","志超","972247","37812043","39.00","39.20","38.60","39.20","0.3500","550"
"8215","明基材","620945","20130799","32.55","32.55","32.30","32.40","-0.1500","513"
"8222","寶一","1557690","69633209","44.70","45.35","44.10","44.35","-0.1000","1228"
"8249","菱光","28700","844540","29.30","29.50","29.25","29.45","-0.1000","88"
"8261","富鼎","396022","32240524","81.80","82.00","80.30","81.80","0.0000","347"
"8271","宇瞻","711338","46903305","65.10","66.40","64.80","66.10","0.9000","536"
"8341","日友","120108","11573571","96.10","96.80","96.10","96.30","-0.3000","206"
"8367","建新國際","19694","941525","47.65","48.00","47.65","48.00","0.3000","31"
"8374","羅昇","1922591","78730074","40.95","40.95","40.95","40.95","3.7000","735"
"8404","百和興業-KY","339272","6800708","20.20","20.20","20.00","20.05","-0.1000","171"
"8411","福貞-KY","47891","661454","13.70","13.85","13.65","13.80","0.1000","189"
"8422","可寧衛","134920","25381362","188.50","188.50","187.50","188.00","-0.5000","244"
"8429","金麗-KY","171780","1707800","9.98","9.98","9.91","9.92","-0.0500","331"
"8438","昶昕","960440","38217335","40.85","40.85","39.45","39.75","-1.3000","837"
"8442","威宏-KY","63195","7489026","118.00","119.00","118.00","118.50","1.0000","59"
"8443","阿瘦","56590","685149","12.15","12.15","12.05","12.05","0.0000","148"
"8454","富邦媒","473315","202044678","427.50","428.50","424.50","427.50","-2.5000","1312"
"8462","柏文","34737","4180286","120.00","121.50","120.00","121.00","0.0000","71"
"8463","潤泰材","253403","7224086","28.10","28.75","28.10","28.65","0.1000","204"
"8464","億豐","190383","69171197","362.00","366.00","362.00","363.00","1.0000","216"
"8466","美吉吉-KY","56176","3181035","56.60","57.50","55.50","57.40","0.8000","67"
"8467","波力-KY","619190","112907024","178.00","186.50","174.00","184.50","6.5000","544"
"8473","山林水","786298","31218203","39.70","40.05","39.10","39.85","-0.3500","709"
"8476","台境","98486","5788003","59.70","59.70","58.10","58.60","-1.3000","161"
"8478","東哥遊艇","550324","208963455","376.00","385.50","373.50","378.50","4.5000","706"
"8481","政伸","16040","834404","52.00","52.10","52.00","52.00","0.0000","10"
"8482","商億-KY","2000","124200","62.10","62.10","62.10","62.10","0.0000","1"
"8487","愛爾達-創","35002","3006070","86.10","86.80","85.00","86.00","0.9000","18"
"8488","吉源-KY","32000","497650","15.60","15.60","15.50","15.55","-0.1500","16"
"8499","鼎炫-KY","120758","15003908","122.50","125.50","122.00","125.00","3.5000","152"
"8926","台汽電","1241461","57144681","46.05","46.30","45.45","46.20","-0.4000","1164"
"8940","新天地","242131","6450783","26.30","26.95","26.15","26.65","0.1500","207"
"8996","高力","10741584","5136063866","472.00","501.00","457.00","495.00","17.0000","18146"
"9103","美德醫療-DR","653626","4583020","7.04","7.09","6.94","7.00","0.0500","209"
"910322","康師傅-DR","56341","1086705","19.50","19.50","19.15","19.30","-0.2000","131"
"9105","泰金寶-DR","71664374","286293397","3.80","4.07","3.80","4.07","0.3700","6878"
"910861","神州-DR","70751","477320","6.72","6.82","6.72","6.81","0.0200","29"
"9110","越南控-DR","27000","171890","6.48","6.50","6.33","6.46","-0.0100","15"
"911608","明輝-DR","1110193","4060031","3.52","3.70","3.45","3.70","0.3300","290"
"911622","泰聚亨-DR","136011","701197","5.06","5.26","5.06","5.20","0.1200","50"
"911868","同方友友-DR","2423388","3204518","1.24","1.37","1.24","1.29","0.0400","527"
"912000","晨訊科-DR","3657781","11331811","2.85","3.15","2.81","3.15","0.2800","509"
"9136","巨騰-DR","1089000","7081090","6.36","6.63","6.33","6.45","0.0900","345"
"9802","鈺齊-KY","553034","68600354","125.50","126.00","123.00","123.00","-3.0000","605"
"9902","台火","408042","6503187","15.90","16.20","15.70","15.90","-0.0500","264"
"9904","寶成","15792411","586737487","37.50","37.55","37.00","37.05","-0.5500","6892"
"9905","大華","75811","1841945","24.30","24.40","24.25","24.30","0.0000","61"
"9906","欣巴巴","292166","24258686","82.60","83.80","82.40","82.80","-0.8000","282"
"9907","統一實","1013602","15090590","15.00","15.00","14.85","14.90","-0.1000","635"
"9908","大台北","87232","2820557","32.30","32.40","32.30","32.35","0.0500","96"
"9910","豐泰","1567465","243875422","157.50","158.00","154.50","154.50","-3.0000","1864"
"9911","櫻花","393654","35656880","89.40","91.50","89.00","90.00","1.4000","514"
"9912","偉聯","528827","7210853","14.20","14.25","13.35","13.60","-0.6500","437"
"9914","美利達","232875","53466327","233.00","233.00","227.50","229.50","-2.0000","921"
"9917","中保科","255322","32641097","127.50","128.50","126.50","128.50","1.0000","335"
"9918","欣天然","3294","137512","41.75","41.75","41.70","41.75","-0.2000","46"
"9919","康那香","3967074","87242997","21.95","22.15","21.70","22.05","0.1000","728"
"9921","巨大","1595489","348822133","219.00","220.00","217.00","219.00","-1.0000","2464"
"9924","福興","415385","23161415","55.10","56.20","55.00","55.90","0.6000","400"
"9925","新保","79093","3307624","41.85","41.95","41.70","41.80","-0.0500","90"
"9926","新海","7272","394996","54.30","54.30","54.20","54.20","-0.1000","12"
"9927","泰銘","640728","50229514","78.80","78.80","77.80","78.40","-0.8000","622"
"9928","中視","601146","13339492","22.10","22.75","22.00","22.00","-0.9000","490"
"9929","秋雨","28000","433700","15.50","15.50","15.45","15.50","0.0500","9"
"9930","中聯資源","264267","17179439","65.00","65.40","64.70","65.00","-0.2000","290"
"9931","欣高","5278","194580","36.80","37.00","36.80","37.00","-0.1000","11"
"9933","中鼎","3695172","173178843","47.10","47.30","46.55","47.15","-0.2500","2917"
"9934","成霖","997427","18265824","18.35","18.40","18.25","18.30","-0.1000","601"
"9935","慶豐富","308599","7423814","24.30","24.50","23.95","23.95","-0.2000","230"
"9937","全國","13086","881982","66.80","67.70","66.80","67.70","0.1000","49"
"9938","百和","2302435","148594083","65.30","65.90","63.60","64.90","-0.8000","2609"
"9939","宏全","367859","58923760","160.00","161.00","158.50","160.00","0.0000","500"
"9940","信義","449443","14547326","32.20","32.75","32.00","32.60","0.2000","343"
"9941","裕融","959353","134657515","141.50","141.50","139.00","141.50","0.0000","1618"
"9941A","裕融甲特","59204","3025422","51.10","51.20","51.00","51.10","0.0000","19"
"9942","茂順","147926","19043179","129.50","129.50","128.50","129.00","0.0000","159"
"9943","好樂迪","54081","4847035","89.90","89.90","89.10","89.90","0.5000","104"
"9944","新麗","473429","10781754","22.80","23.00","22.45","23.00","0.0000","239"
"9945","潤泰新","11110073","484170874","43.25","44.00","43.00","43.65","0.4000","5240"
"9946","三發地產","1813069","73594360","39.65","41.45","39.55","41.35","1.4500","1260"
"9955","佳龍","2190401","74965270","34.50","34.95","33.85","34.40","-0.7000","1613"
"9958","世紀鋼","12469365","3690404996","291.00","305.50","286.00","299.50","11.0000","12860"
